identity,XGW_1,XGW_201,XGW_202,XGW_203,XGW_204,XGW_205,XGW_206,XGW_207,XGW_208,XGW_209,XGW_210,XGW_211,XGW_2_rb01,XGW_2_rb02,XGW_2_rb03,XGW_2_rb04,XGW_2_rb05,XGW_2_rb06,XGW_2_rb07,XGW_2_rb08,XGW_2_rb09,XGW_2_rb10,XGW_2_rb11,gender,age,region,income_v2,inputstate,child18,employ,newsint,student,race,educ,marstat,hholdsize,ideo5,votereg,social_nets_mem01,social_nets_mem02,social_nets_mem03,social_nets_mem04,social_nets_mem05,social_nets_mem06,social_nets_mem07,social_nets_mem08,social_nets_mem09,social_nets_mem10,social_nets_mem11,social_nets_mem12,social_nets_mem13,social_nets_mem14,weight_nat
40653764,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,63,4,5,30,2,5,1,3,3,4,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.586666718
40724957,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,81,3,2,47,2,5,1,3,1,3,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6539354661
40749724,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,68,3,97,12,2,5,1,3,1,2,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8243934043
40788522,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,50,4,9,32,2,1,3,1,2,6,6,2,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8400000371
40797694,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,62,3,4,40,2,6,1,3,1,3,3,2,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.7137627132
40801532,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,67,2,2,19,2,5,1,3,1,2,4,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8243934043
40832587,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,70,4,9,6,2,5,1,3,1,3,1,2,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.6539354661
40839585,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,62,3,97,37,2,1,2,3,1,3,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7137627132
40849711,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,37,3,8,37,1,1,1,3,1,5,3,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8138666952
40860882,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,50,2,97,19,2,2,1,3,1,4,1,3,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.7137627132
40874466,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,64,1,8,23,2,1,1,3,1,4,1,2,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.7502221883
40899718,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,59,1,97,36,2,1,4,3,4,5,1,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8349091076
40920416,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,55,1,8,42,2,1,1,3,1,2,1,2,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7941817926
40923534,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,67,3,11,51,2,2,2,3,1,5,1,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6800000221
40932920,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,66,3,6,48,2,5,1,3,3,5,1,4,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2.127999983
40981167,4,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,63,1,8,42,2,7,3,3,1,2,1,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7519999728
40993405,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,75,2,6,55,2,5,1,3,1,2,3,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8243934043
41081784,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,28,4,97,53,2,4,7,3,1,2,5,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.820363629
41155457,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,69,4,5,6,2,5,1,3,1,4,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7672000061
41167010,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,52,2,97,17,2,2,1,3,1,5,5,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8923871111
41171222,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,35,3,5,37,2,1,1,1,2,5,5,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1.62399996
41185243,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,45,2,10,55,1,2,1,3,1,4,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7502221883
41228502,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,63,2,5,18,2,5,1,3,1,5,1,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8923871111
41247012,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,74,2,4,55,2,5,1,3,1,2,1,3,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.8243934043
41256553,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,60,3,4,45,2,4,1,3,1,2,1,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7519999728
41257722,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,73,3,5,24,2,1,1,3,1,3,3,4,3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0.6539354661
41264947,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,45,3,2,54,1,4,2,3,1,2,1,3,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7941817926
41280937,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,73,1,5,36,2,5,1,3,1,2,1,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8356923361
41280952,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,61,3,9,48,2,5,1,3,1,1,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7941817926
41293494,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,28,3,3,24,1,7,1,3,1,3,5,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763636367
41365955,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,49,4,3,30,2,4,1,3,6,4,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7137627132
41479527,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,63,4,97,6,2,9,2,3,1,5,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8349091076
41551432,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,48,3,97,48,2,6,2,3,1,1,6,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7941817926
41577117,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,29,1,5,42,2,7,2,3,1,2,6,2,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.188173946
41579641,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,48,1,5,34,2,1,4,3,3,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.792000016
41624738,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,32,3,1,11,2,1,1,2,1,6,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9258666779
41674283,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,62,3,6,12,2,6,2,3,1,3,6,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7502221883
41735354,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,70,1,2,50,2,5,2,3,1,6,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6800000221
41777812,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,58,1,2,34,2,9,7,3,1,5,1,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8349091076
41799477,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,72,4,6,8,2,5,1,3,1,2,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8356923361
41803252,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,54,2,11,26,2,1,1,3,1,6,3,2,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.8467199974
41878980,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,63,3,5,48,2,5,2,3,1,4,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7502221883
41912471,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,33,3,4,12,1,2,3,2,3,2,1,4,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2.445333237
41943515,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,72,2,6,20,2,5,1,3,1,3,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7672000061
42094745,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,57,3,97,48,2,7,1,3,3,4,1,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.783999979
42106786,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,37,4,5,2,2,7,4,3,1,4,1,2,5,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.7280000083
42112287,3,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,2,65,4,5,6,2,5,1,3,1,4,1,2,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.6539354661
42123268,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,29,4,97,49,2,4,1,3,1,5,1,2,5,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1.12861534
42184407,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,68,1,2,42,2,5,1,3,1,2,3,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8356923361
42204500,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,52,1,12,42,2,1,1,3,1,5,5,6,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.8349091076
42320714,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,58,1,10,42,2,7,1,3,1,2,6,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7941817926
42336107,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,49,3,10,21,2,1,2,3,1,3,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7137627132
42360196,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,67,2,8,26,2,5,2,3,1,2,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8356923361
42376290,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,44,2,9,29,1,7,3,3,2,5,1,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.671999988
42392754,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,67,4,97,35,2,5,1,3,3,6,1,2,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2.127999983
42401051,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,56,2,1,17,2,4,1,3,1,2,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7941817926
42462087,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,79,2,3,18,2,5,1,3,1,2,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8356923361
42473016,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,61,3,9,48,2,6,3,3,1,2,6,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7941817926
42508271,3,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,57,4,3,35,2,4,2,3,3,2,2,3,4,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1.792000016
42516579,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,31,3,3,22,2,4,1,3,2,4,5,4,4,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0.9439999622
42549684,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2,36,3,2,12,1,7,1,3,3,2,1,4,5,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,2.445333237
42553255,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,69,3,7,12,2,7,1,3,1,5,1,2,5,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.6800000221
42658927,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,54,3,6,12,2,1,1,3,1,2,1,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7941817926
42683127,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,28,3,2,37,1,7,3,3,3,2,1,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.356444492
42687181,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,72,3,2,48,2,5,1,3,1,2,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8243934043
42738780,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,42,4,3,6,1,2,4,2,3,3,1,7,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.8213333696
42776347,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,22,2,97,55,2,2,2,3,1,2,5,6,5,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1.188173946
42807682,3,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,46,1,12,9,2,4,1,3,1,2,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7941817926
42822375,3,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,22,4,97,6,2,4,3,2,1,3,5,3,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.763636367
42823208,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,86,1,5,36,2,5,2,3,1,2,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8243934043
42836360,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,30,2,5,18,1,7,4,3,1,3,1,4,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7280000083
42839212,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,49,3,5,24,1,5,4,3,2,2,1,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.993599977
42844213,3,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,23,2,5,27,2,1,2,3,1,5,6,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.261866715
42870634,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,62,3,9,13,2,1,4,3,1,3,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7137627132
42882403,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,56,3,2,10,1,6,1,3,1,2,1,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7941817926
42931769,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,24,2,1,39,2,8,3,1,1,4,5,3,2,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0.763636367
42955873,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,76,4,9,8,2,5,1,3,1,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6539354661
42964080,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,45,3,8,51,2,1,1,3,1,5,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8349091076
42965336,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,58,1,2,36,2,2,3,3,2,5,5,1,4,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1.75466667
42984391,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,70,3,9,12,2,2,1,3,1,5,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744000009
43032479,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,50,2,2,26,2,2,4,3,1,2,5,1,6,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.7519999728
43081583,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,31,3,4,48,2,6,2,3,4,6,5,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.400000006
43091116,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,38,4,3,16,1,1,2,3,6,5,1,4,5,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7354666806
43098693,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,68,1,1,42,2,6,3,3,1,2,3,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8243934043
43142036,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,78,4,97,6,2,5,1,3,1,5,6,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6800000221
43153534,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,28,2,6,26,1,7,3,3,1,3,1,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763636367
43217932,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,57,4,12,32,1,1,1,3,3,2,1,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.127999983
43252007,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,63,2,6,20,1,5,1,3,1,3,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7137627132
43258186,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,64,4,97,4,2,5,1,3,1,5,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8923871111
43268884,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,67,1,97,36,2,6,2,3,1,2,1,2,6,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.8243934043
43289307,3,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,44,3,3,51,2,1,2,3,1,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7895999848
43303158,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,26,1,97,42,2,8,7,3,8,4,1,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.763636367
43314370,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,63,1,3,36,2,1,2,3,1,2,5,1,6,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7941817926
43318295,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,89,2,4,27,2,5,2,3,1,2,4,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8243934043
43320540,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,49,1,1,42,2,6,4,3,1,2,5,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7941817926
43321021,3,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,58,3,1,45,2,6,1,3,1,2,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7519999728
43322544,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,53,1,3,42,2,9,2,3,2,2,6,2,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.993599977
43336537,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,31,1,4,42,1,4,1,1,1,3,1,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7280000083
43340604,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,23,3,4,48,2,1,7,3,3,5,5,1,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8400000371
43346662,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,51,2,3,29,2,5,2,3,1,2,5,4,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.7519999728
43347557,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,64,3,5,37,2,2,2,3,1,2,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7941817926
43368951,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,48,3,10,48,2,1,1,3,2,3,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.400000006
43393880,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,62,3,5,48,2,5,3,3,1,3,4,1,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.7502221883
43416300,4,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,64,1,9,25,2,5,1,3,1,2,1,2,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7941817926
43442434,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,75,1,12,44,2,1,1,3,1,3,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7672000061
43445326,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,57,3,97,47,1,1,1,3,7,2,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7941817926
43449373,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,67,4,3,4,2,5,1,3,1,3,3,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7672000061
43450081,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,69,4,3,4,2,5,1,3,1,6,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8640000382
43457513,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,69,3,5,48,2,5,1,3,1,3,3,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.6539354661
43478882,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,32,1,2,36,2,2,2,2,2,3,5,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9439999622
43479185,4,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,75,3,7,13,1,5,1,3,1,5,1,3,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.744000009
43482073,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,66,3,9,48,2,5,1,3,1,5,1,3,4,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0.6800000221
43496458,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,42,3,2,48,1,1,7,3,1,2,3,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.24444445
43518201,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,66,1,4,34,2,7,1,3,1,2,4,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8243934043
43520721,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,59,2,5,31,2,1,2,1,1,2,3,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7519999728
43521587,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,61,4,3,49,2,1,1,3,1,4,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7137627132
43527326,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,57,1,4,34,2,3,7,3,3,3,5,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.783999979
43528137,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,70,4,97,53,2,5,1,3,1,6,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6800000221
43562031,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,64,3,11,12,2,1,1,3,1,6,1,2,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.8467199974
43602334,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,44,3,3,1,2,9,2,3,2,3,6,2,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.763636367
43697111,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,62,3,2,48,2,5,4,3,1,1,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7519999728
43699754,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,64,4,3,6,2,5,1,3,1,3,3,3,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.7137627132
43703227,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,49,4,97,6,2,6,3,3,1,1,4,3,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7941817926
43710923,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,63,4,97,6,2,1,1,3,1,5,5,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.8923871111
43711268,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,27,3,8,51,2,1,2,2,1,3,5,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763636367
